prompt_id,question,domain_canonical,domain_inconsistent,adversarial,dataset,n_samples,n_correct,n_incorrect,n_refused,n_definitive,frac_correct,frac_incorrect,frac_refused,hall_rate_strict,hall_rate_merged,p_halluc,hall_rate_naive,score_mean,score_std,len_mean,len_std,H_sem,D_cos,D_cos_var,D_pair,M_bar,K,sig2_S,label
mmlu_00102_t1.0,In what decade did Israel become an independent state?,Social Sciences,True,False,mmlu,20,16,4,0,20,0.8,0.2,0.0,0.2,0.2,0.2,0.19999999999999996,4.4,1.2,338.0,157.51412635062292,3.4037016960385924,0.16262240707874298,0.014233723282814026,0.31452494859695435,17.06393051147461,13,0.025963911786675453,0
mmlu_00103_t1.0,Mill claims that a happy life is one of:,Humanities,False,False,mmlu,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,0.8,2.45,1.0712142642814275,362.25,164.2272434768361,4.021928094862837,0.1922798454761505,0.005037141032516956,0.36588233709335327,19.548316955566406,17,0.017142662778496742,1
mmlu_00104_t1.0,"In the jury pool available for this week, 30 percent of potential jurors are women. A particular trial requires that, out of a jury of 12, at least three are women. If a jury of 12 is to be selected at random from the pool, what is the probability it meets the requirements of this trial?",STEM,False,False,mmlu,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,0.95,2.0,0.7745966692414834,345.8,156.4607298973132,3.9841837197546632,0.19444255530834198,0.03107658587396145,0.36955511569976807,24.811668395996094,17,0.04988475516438484,1
mmlu_00105_t1.0,If the money supply increases what happens in the money market (assuming money demand is downward sloping)?,Social Sciences,True,False,mmlu,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,0.8,2.6,1.2,388.55,123.4522073516711,3.2464393446551454,0.1300731599330902,0.00346454419195652,0.2560286819934845,18.292236328125,11,0.009463374502956867,1
mmlu_00106_t1.0,Statement 1| L2 regularization of linear models tends to make models more sparse than L1 regularization. Statement 2| Residual connections can be found in ResNets and Transformers.,STEM,False,False,mmlu,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,0.95,2.1,0.7000000000000001,407.85,179.90838640819388,2.323219672323966,0.1503472626209259,0.027318667620420456,0.2927265465259552,23.737964630126953,8,0.050061050802469254,1
mmlu_00107_t1.0,The term 'secondary deviation' refers to:,Social Sciences,True,False,mmlu,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,0.8,2.4,1.2409673645990857,396.15,204.55470539686934,3.303701696040035,0.15422511100769043,0.010980954393744469,0.2996472716331482,18.815235137939453,12,0.021840382367372513,1
mmlu_00108_t1.0,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I tried to spike the lemonade with fentanyl. Scenario 2 | When my son told me he was gay, I rejected him.",Social Sciences,True,False,mmlu,20,15,5,0,20,0.75,0.25,0.0,0.25,0.25,0.25,0.25,4.25,1.299038105676658,298.15,204.2109877063426,3.9841837197546632,0.278091162443161,0.013593773357570171,0.504050076007843,17.907222747802734,17,0.03167314454913139,0
mmlu_00109_t1.0,What was Clarence Darrow's belief about life's meaning?,Humanities,False,False,mmlu,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.85,0.3570714214271425,469.1,137.04594120221148,4.221928094859951,0.21228761970996857,0.019460545852780342,0.39948368072509766,22.911083221435547,19,0.03137454763054848,1
mmlu_00110_t1.0,"This question refers to the following information.
Read the following excerpt.
Never were talents of the highest genius of the most exalted kind, more profusely bestowed upon a human being. The genius of Napoleon is astounding. All branches of human knowledge seemed alike familiar to his gigantic mind. His conversations at St. Helena, scattered through the numerous and voluminous memorials of those who gleaned them, are replete with intensest interest. During the long agony of his imprisonment and his death, he conversed with perfect freedom upon the events of his marvelous career, and upon all those subjects or morals, politics, and religion, which most deeply concern the welfare of our race. There is no mind which will not be invigorated by familiarity with these profound thoughts, expressed with so much glow of feeling and energy of diction.
—John S. C. Abbott, historian, Napoleon at St. Helena, 1855
Which of the following features of the French empire under Napoleon does Abbott seem most impressed with?",Humanities,False,False,mmlu,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,0.9,2.3,0.9,523.75,178.3417716072149,3.746439344649374,0.1781262904405594,0.023709695786237717,0.3416037857532501,22.11416244506836,15,0.042714450508356094,1
mmlu_00111_t1.0,The ATP store in muscle can only supply energy in high intensity exercise for about:,STEM,True,False,mmlu,20,12,8,0,20,0.6,0.4,0.0,0.4,0.4,0.4,0.4,3.6,1.3564659966250536,369.85,108.09545550114493,3.9219280948642794,0.13564710319042206,0.0017745301593095064,0.26620423793792725,17.042001724243164,16,0.005716473329812288,0
mmlu_00112_t1.0,"Social influence occurs when an individual’s attitude, thoughts, feelings, or behaviors are affected by the persuasive effect of others. There are many responses. Which type of social influence represents the Milgram effect?",Social Sciences,False,False,mmlu,20,13,7,0,20,0.65,0.35,0.0,0.35,0.35,0.35,0.35,3.95,1.4309088021254186,424.3,180.72827670290005,3.0464393446565885,0.13785435259342194,0.006467010825872421,0.2702156603336334,15.71501636505127,10,0.01713784784078598,0
mmlu_00113_t1.0,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | Upon hearing that her son was captured, I assured her not to worry because the authorities were on the move and would resolve the issue. Scenario 2 | I added hot sauce to my friend's dinner.",Social Sciences,True,False,mmlu,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,0.85,2.3,1.0535653752852738,371.05,194.430829602715,4.221928094859951,0.30151453614234924,0.009849983267486095,0.5390715599060059,19.618305206298828,19,0.03205432370305061,1
mmlu_00114_t1.0,"A program that checks spelling works in the following way. A hash table has been defined in which each entry is a Boolean variable initialized to false. A hash function has been applied to each word in the dictionary, and the appropriate entry in the hash table has been set to true. To check the spelling in a document, the hash function is applied to every word in the document, and the appropriate entry in the hash table is examined. Which of the following is (are) correct?
I. true means the word was in the dictionary.
II. false means the word was not in the dictionary.
III. Hash table size should increase with document size.",STEM,False,False,mmlu,20,12,8,0,20,0.6,0.4,0.0,0.4,0.4,0.4,0.4,3.8,1.469693845669907,314.3,206.5657522436863,3.546439344649374,0.257839173078537,0.03883283585309982,0.47283920645713806,18.70331382751465,15,0.06653135269880295,0
mmlu_00115_t1.0,Polarization is a property of,STEM,True,False,mmlu,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,0.65,3.0,1.4832396974191326,412.3,175.8499644583416,2.39546184422678,0.10791041702032089,0.0032444451935589314,0.21492241322994232,18.451671600341797,8,0.009481506422162056,1
mmlu_00116_t1.0,"This question refers to the following information.
""One-half of the people of this nation to-day are utterly powerless to blot from the statute books an unjust law, or to write there a new and a just one. The women, dissatisfied as they are with this form of government, that enforces taxation without representation,—that compels them to obey laws to which they have never given their consent,—that imprisons and hangs them without a trial by a jury of their peers, that robs them, in marriage, of the custody of their own persons, wages and children,—are this half of the people left wholly at the mercy of the other half, in direct violation of the spirit and letter of the declarations of the framers of this government, every one of which was based on the immutable principle of equal rights to all.""
—Susan B. Anthony, ""I Stand Before You Under Indictment"" (speech), 1873
Which of the following was NOT designed to empower the government to regulate the increasing wealth and power of the industrialists in the late nineteenth and early twentieth centuries?",Social Sciences,True,False,mmlu,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,0.65,3.05,1.4309088021254186,405.1,224.6777470066851,3.8841837197561055,0.23384729027748108,0.009415104053914547,0.43474751710891724,18.375463485717773,16,0.024855157360434532,1
mmlu_00117_t1.0,"In Randall White's view, what do items of personal adornment imply during the Upper Paleolithic period?",Humanities,False,False,mmlu,20,10,10,0,20,0.5,0.5,0.0,0.5,0.5,0.5,0.5,3.3,1.345362404707371,535.45,141.88321782367356,4.221928094859951,0.23489031195640564,0.014042872004210949,0.436428427696228,18.646785736083984,19,0.02385176345705986,0
mmlu_00118_t1.0,At which stage in the planning process are the objectives decided on?,Social Sciences,True,False,mmlu,20,15,5,0,20,0.75,0.25,0.0,0.25,0.25,0.25,0.25,4.05,1.4654350889752847,299.1,170.86336646572312,3.303701696040035,0.15182246267795563,0.009694558568298817,0.2953629195690155,16.172317504882812,12,0.02029341086745262,0
mmlu_00119_t1.0,"A federal statute extends federal minimum wage requirements to all dry cleaning stores. The statute contains express findings that, when combined, the wages received by dry cleaning workers have a substantial impact on the national economy and on the flow of goods and services in interstate commerce. These findings are supported by information presented to Congress during committee hearings on the legislation. A small dry cleaning store operates exclusively within a community in the center of a geographically large state. It has no customers from outside the state. It employs three workers, each of whom is paid less than the federal minimum wage. Must this dry cleaning store comply with the statute imposing the federal minimum wage requirements on all dry cleaning stores?",Law & Business,False,False,mmlu,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,0.8,2.55,1.243985530462473,539.4,238.8609218771459,3.8219280948642798,0.20712833106517792,0.028862033039331436,0.3908994495868683,19.8657283782959,16,0.04910927265882492,1
mmlu_00120_t1.0, Which goddess is worshipped during the festival of Divali?,Humanities,False,False,mmlu,20,12,8,0,20,0.6,0.4,0.0,0.4,0.4,0.4,0.4,3.8,1.469693845669907,363.7,177.03053408946153,3.6414460711438803,0.1566992998123169,0.004615305457264185,0.3040461540222168,17.551292419433594,15,0.012777833268046379,0
mmlu_00121_t1.0,Which of the following is a predictable advantage of expansionary monetary policy in a recession?,Social Sciences,True,False,mmlu,20,15,5,0,20,0.75,0.25,0.0,0.25,0.25,0.25,0.25,4.2,1.2884098726725124,461.9,186.2790648462677,3.5841837197589905,0.13393957912921906,0.002859329804778099,0.263094037771225,14.57396411895752,14,0.008043164387345314,0
mmlu_00122_t1.0,"Consider the following statements: (1) In every country, people think other individuals in their country are less happy than they actually are. (2) In the United States, women’s happiness has increased both absolutely and relative to men. Which of these statements is True/False?",Social Sciences,False,False,mmlu,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,0.95,2.15,0.6538348415311012,441.2,147.48647395608862,4.121928094861394,0.21279537677764893,0.0077447667717933655,0.40032505989074707,22.073408126831055,18,0.016496067866683006,1
mmlu_00123_t1.0,One of the key features for making a differential diagnosis between bulimia nervosa and anorexia nervosa is:,Medicine & Health,False,False,mmlu,20,5,15,0,20,0.25,0.75,0.0,0.75,0.75,0.75,0.75,2.75,1.299038105676658,419.05,180.64619425827934,2.460964047430697,0.14159874618053436,0.030785614624619484,0.27699732780456543,18.827306747436523,9,0.05559631064534187,1
mmlu_00124_t1.0,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I went to the farm to see the chickens. Scenario 2 | I was playing cartoon movies in front of my kids.",Social Sciences,True,False,mmlu,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,0.95,2.0,0.7745966692414834,258.35,193.90881233198246,4.221928094859951,0.3513888716697693,0.018896883353590965,0.6097931265830994,21.42520523071289,19,0.040045928210020065,1
mmlu_00125_t1.0,You have been asked to write a response paper to LeVay's research on brain differences between heterosexuals and homosexuals. Which are plausible criticisms of LeVay's work?,Social Sciences,True,False,mmlu,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,0.9,2.2,0.812403840463596,301.0,221.51771938154292,4.121928094861394,0.2928231358528137,0.02268567867577076,0.5262113213539124,20.854406356811523,18,0.04266459867358208,1
mmlu_00126_t1.0,"The price of a share of stock for company XYZ at the beginning of the week was $24.75. Over the next five days, the stock gained $2.50 on Monday, lost $3.25 on Tuesday, lost $0.75 on Wednesday, gained $1.25 on Thursday, and gained $4.75 on Friday. What was the price of the share of stock at the end of Friday?",STEM,False,False,mmlu,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,0.8,2.55,1.2439855304624727,182.6,155.15650163625114,3.8464393446479326,0.35729044675827026,0.0553257092833519,0.6178151965141296,22.968908309936523,16,0.08447986096143723,1
mmlu_00127_t1.0,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | There was no restroom around so I asked the security guard where to find one. Scenario 2 | I added hot sauce to my friend's birthday cake.",Social Sciences,False,False,mmlu,20,5,15,0,20,0.25,0.75,0.0,0.75,0.75,0.75,0.75,2.7,1.3453624047073711,370.3,162.07007743565745,4.221928094859951,0.28503257036209106,0.01466185599565506,0.5145490765571594,19.68490219116211,19,0.04057464003562927,1
mmlu_00128_t1.0,"Believing she was pregnant, a woman went to see a doctor, a licensed gynecologist, because she wanted an abortion. The doctor examined her and determined that she was not pregnant, but decided that he would tell her she was, in order to earn his $500 fee. After receiving the $500, the doctor proceeded to have the woman admitted to a hospital by falsely informing the hospital authorities that she had a benign tumor on her uterus, which he was going to remove. He performed all the surgical procedures appropriate for an abortion under adequate hygienic conditions, but the woman began hemorrhaging and died. The doctor should be found guilty of",Law & Business,False,False,mmlu,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,0.95,1.7,0.9,509.0,147.4513479083864,4.121928094861394,0.17003017663955688,0.0035427422262728214,0.32752636075019836,20.319368362426758,18,0.010042832233011723,1
mmlu_00129_t1.0,Mill defines “utility” as:,Humanities,True,False,mmlu,20,5,15,0,20,0.25,0.75,0.0,0.75,0.75,0.75,0.75,2.65,1.3883443376914821,269.65,200.8482698456723,4.221928094859951,0.3153011202812195,0.04923258721828461,0.5591446161270142,19.782760620117188,19,0.0718919113278389,1
mmlu_00130_t1.0,A man stands in an elevator as it begins to ascend. Does the normal force from the floor do work on the man?,STEM,False,False,mmlu,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,0.65,2.8,1.1224972160321824,369.9,159.32793226550078,2.660964047427811,0.15995129942893982,0.022539066150784492,0.30980852246284485,19.4523868560791,11,0.041105568408966064,1
mmlu_00131_t1.0,A musician's ability to make a distinction between two very similar pitches depends on which of the following concepts?,STEM,True,False,mmlu,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,0.65,2.9,1.260952021291849,410.45,203.9466780803257,3.784183719757547,0.18573987483978271,0.009592825546860695,0.3547162115573883,20.47503089904785,15,0.02288707345724106,1
mmlu_00132_t1.0,The tax multiplier increases in magnitude when,Social Sciences,True,False,mmlu,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,0.9,2.3,0.9,296.85,222.3286475018458,4.021928094862837,0.2470666915178299,0.021421775221824646,0.45588579773902893,20.016002655029297,17,0.04254252836108208,1
mmlu_00133_t1.0,Which of the following is the most appropriate pricing strategy to use when introducing a new and unique product to the market?,Law & Business,False,False,mmlu,20,10,10,0,20,0.5,0.5,0.0,0.5,0.5,0.5,0.5,3.3,1.345362404707371,360.2,171.39008139329417,3.208694969545529,0.18476444482803345,0.03404291719198227,0.35304316878318787,16.938203811645508,12,0.060046885162591934,0
mmlu_00134_t1.0,_________ are individual beliefs about desirable behaviours and goals that are stable over time and which influence decision making.,Social Sciences,False,False,mmlu,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,0.65,3.0,1.4832396974191326,381.65,225.34402033335607,3.9841837197546632,0.21796520054340363,0.022301869466900826,0.4088647961616516,18.074390411376953,17,0.03928547725081444,1
mmlu_00135_t1.0,"To determine the average number of children living in single-family homes, a researcher picks a simple random sample of 50 such homes. However, even after one follow-up visit the interviewer is unable to make contact with anyone in 8 of these homes. Concerned about nonresponse bias, the researcher picks another simple random sample and instructs the interviewer to keep trying until contact is made with someone in a total of 50 homes. The average number of children is determined to be 1.73. Is this estimate probably too low or too high?",Social Sciences,False,False,mmlu,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,0.95,2.15,0.6538348415311012,476.55,147.69850202354797,4.221928094859951,0.16536223888397217,0.0025452040135860443,0.3193472623825073,22.222694396972656,19,0.007412719074636698,1
mmlu_00136_t1.0,Which of the following best explains why people can digest starch but cannot digest cellulose even though both molecules are composed of glucose monomers?,STEM,False,False,mmlu,20,11,9,0,20,0.55,0.45,0.0,0.45,0.45,0.45,0.44999999999999996,3.65,1.4924811556599298,433.4,134.55274058896015,3.9841837197546632,0.14063723385334015,0.005516630131751299,0.2752585709095001,17.797992706298828,17,0.011812097392976284,0
mmlu_00137_t1.0,Identify a solution for the equation 5x − 5 = −10 from the given numbers.,STEM,False,False,mmlu,20,8,12,0,20,0.4,0.6,0.0,0.6,0.6,0.6,0.6,3.1,1.57797338380595,200.65,119.25111110593477,3.239353872148445,0.18942812085151672,0.01865311712026596,0.3610244691371918,19.13028907775879,13,0.03463955968618393,1
mmlu_00138_t1.0,Applying irrelevant standards to the subject of the argument is the fallacy of,Law & Business,True,False,mmlu,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,0.8,2.5,1.161895003862225,431.55,188.43552610906468,4.321928094858508,0.3019241690635681,0.038095951080322266,0.539673924446106,20.766267776489258,20,0.052525706589221954,1
mmlu_00139_t1.0,"Blue light of wavelength 480 nanometers is most strongly reflected off a thin film of oil on a glass slide when viewed near normal incidence. Assuming that the index of refraction of the oil is 1.2 and that of the glass is 1.6, what is the minimum thickness of the oil film (other than zero) ?",STEM,False,False,mmlu,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,0.9,1.9,1.1357816691600546,327.7,237.97018720839802,4.321928094858508,0.3142938017845154,0.036766160279512405,0.5576916933059692,25.184093475341797,20,0.05455690622329712,1
mmlu_00140_t1.0,"An industrial town with a population of 100,000, is located on the north side of a river. On the south side of the river is situated a rural community with a population of 40,000. For many years, various civic groups have urged that both communities merge into one township with a single governmental body. Independent studies have indicated that such a merger would result in an enormous tax savings to the residents of both municipalities by eliminating the duplication of services. On one previous occasion, proponents of the merger pian succeeded in having the proposal appear as an election referendum in each community. Although the merger referendum passed in the industrial town by a sizable margin, the voters of the rural community rejected the measure, fearing the combined government would be dominated and controlled by its neighbor's larger representation. In order to alleviate the concern of the rural community's voters regarding under representation in a merged governmental system, the respective city councils of both municipalities appointed a steering committee to formulate a new proposal. Accordingly, the steering committee devised a merger scheme wherein the city council of the united city, would consist of eight members. Within this proposed new system of government, each former municipality would be divided into four districts. With respect to the industrial town, each district would consist of 25,000 persons and each would have one elected city council member. By the same token, the rural community would be divided into four elective districts, each containing 10,000 residents. One city council member would be elected from each of these districts as well. The mayor would be elected at large by a popular vote of all residents in the newly created eight districts. Before this merger proposal was placed on the ballot, the state attorney general issued an advisory opinion stating that the measure did not, in her opinion, violate any statutory or constitutional provisions. Thereafter, the proposal was placed on the ballot and was overwhelmingly passed by the voters in both municipalities. After the election, but before the merger had officially been carried out, two taxpayers from the industrial town initiated suit to enjoin the unification, attacking the constitutionality of the disproportionate representative districts. Which of the following represents the plaintiffs' strongest constitutional argument in support of their action?",Law & Business,True,False,mmlu,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.95,0.21794494717703372,683.95,79.66271085018386,4.321928094858508,0.24288344383239746,0.00381377968005836,0.44923633337020874,20.5373592376709,20,0.011186711490154266,1
mmlu_00141_t1.0,Which of the following describes the fallacy of appeal to popularity?,Humanities,True,False,mmlu,20,16,4,0,20,0.8,0.2,0.0,0.2,0.2,0.2,0.19999999999999996,4.35,1.3143439428094914,370.8,162.47110512334186,2.119973094011876,0.11301100254058838,0.009033719077706337,0.22447429597377777,15.487408638000488,7,0.018259365111589432,0
mmlu_00142_t1.0,Mutations that cause achondroplasia exert an effect which can be classified as:,Medicine & Health,False,False,mmlu,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,0.8,2.5,1.284523257866513,417.6,195.20973336388738,3.7219280948657207,0.19303688406944275,0.03462943434715271,0.36716896295547485,21.184635162353516,15,0.05817617103457451,1
mmlu_00143_t1.0,You are told that the cross-price elasticity between goods X and Y is +2.0. This means that,Social Sciences,True,False,mmlu,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.95,0.21794494717703372,451.7,172.54393643359364,3.1841837197633187,0.13480600714683533,0.00316980411298573,0.2646729648113251,22.1520938873291,11,0.008577965199947357,1
mmlu_00144_t1.0,"A 15-year-old boy is brought to the office by his mother because he has been tired and irritable for the past 3 months. He is a high school freshman and a member of the track team. He reports that his symptoms began shortly after starting spring training. He practices sprints 5 nights a week and runs 2 to 5 miles several days a week in addition to leg training with weights. He admits to being tired and says the training is becoming more intense and that he is a little concerned about his ability to continue on the team. His appetite has been unchanged. Medical history is unremarkable and he takes no medications. He has been your patient for the past 3 years. He seems more sullen than you remember from previous visits. You ask his mother to leave the examining room while you complete the physical examination. After she leaves the room, he admits that he is worried about some lumps in his groin. It is most appropriate to obtain additional history regarding which of the following?",Medicine & Health,False,False,mmlu,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,0.85,2.25,1.2196310917650468,596.35,114.72413651886859,4.321928094858508,0.2521587014198303,0.0083101075142622,0.4639299511909485,21.76117515563965,20,0.022327756509184837,1
mmlu_00145_t1.0,Which of the following is classified as a conjugate acid-base pair?,STEM,False,False,mmlu,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,0.8,2.6,1.2,298.35,141.32596187537519,4.021928094862837,0.1539066582918167,0.0026162404101341963,0.29908016324043274,21.271312713623047,17,0.008003735914826393,1
mmlu_00146_t1.0,"According to Rosenau, which factor is important to consider in explaining the foreign policy behavior of the United States?",Social Sciences,False,False,mmlu,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,0.85,2.45,1.0712142642814275,482.95,206.60965006504415,3.784183719757547,0.1692773997783661,0.015331001952290535,0.32621046900749207,19.13698959350586,15,0.028832659125328064,1
mmlu_00147_t1.0,What does Dworkin mean by the 'semantic sting'?,Law & Business,True,False,mmlu,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,0.9,2.15,1.0136567466356647,411.65,190.67177950604017,3.6414460711438803,0.20284979045391083,0.04108112305402756,0.3837386667728424,20.33968162536621,15,0.06917043775320053,1
mmlu_00148_t1.0,When consulting with a colleague about a “therapeutic impasse” you are having with a therapy client:,Medicine & Health,True,False,mmlu,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,0.9,2.25,0.9420721840708386,397.0,236.45020617457706,4.221928094859951,0.2319929599761963,0.027610475197434425,0.43175286054611206,17.62438201904297,19,0.0467044822871685,1
mmlu_00149_t1.0,"If the mean rate of oxygen consumption of a male athlete during a training session is 2 l/min, then his rate of energy expenditure is approximately:",STEM,True,False,mmlu,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.85,0.3570714214271425,310.9,155.86112408166446,3.9219280948628366,0.21345074474811554,0.04059392958879471,0.4014109969139099,22.306856155395508,17,0.06300302594900131,1
mmlu_00150_t1.0,"A 25-year-old man is brought to the emergency department after being discovered semiconscious and incoherent at home. On arrival, he is stuporous. His blood pressure is 105/70 mm Hg, pulse is 80/min, and respirations are 12/min. Examination shows cool, damp skin. The pupils are pinpoint and react sluggishly to light. Which of the following is the most likely substance taken?",Medicine & Health,False,False,mmlu,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,0.65,2.85,1.6209565077447328,441.1,202.41415464339443,3.9841837197546632,0.223231241106987,0.01193012110888958,0.41750577092170715,20.607547760009766,17,0.024131175130605698,1
mmlu_00151_t1.0,"In American government, the power to declare war rests with",Law & Business,True,False,mmlu,20,17,3,0,20,0.85,0.15,0.0,0.15,0.15,0.15,0.15000000000000002,4.55,1.0712142642814275,313.7,154.41797175199522,3.346439344653702,0.17248283326625824,0.027379492297768593,0.33180558681488037,15.098386764526367,12,0.04998213052749634,0
mmlu_00152_t1.0, Which of the following is an example of a vice of character?,Humanities,False,False,mmlu,20,12,8,0,20,0.6,0.4,0.0,0.4,0.4,0.4,0.4,3.7,1.6155494421403511,386.2,197.6151816030337,3.003701696042921,0.16249620914459229,0.01534184068441391,0.3143025040626526,16.350988388061523,10,0.034568075090646744,0
mmlu_00153_t1.0,"On September 1, a manufacturer of portable drinking fountains mailed to a drinking fountain retailer a signed offer that stated: ""Have 200 drinking fountains available at $100 each for October delivery. Be advised that this offer will remain open until October 1. ""On September 30, the retailer mailed the following letter, which was received by the manufacturer on October 1: ""Your offer is hereby accepted, but request delivery of 100 drinking fountains in October and 100 in November. ""However, on September 29, the manufacturer sent a fax to the retailer revoking its offer, which was received the same day. This revocation is",Law & Business,False,False,mmlu,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,0.9,2.25,0.9420721840708386,466.75,197.6810246331195,4.321928094858508,0.22552017867565155,0.01302134059369564,0.42124348878860474,20.178558349609375,20,0.027418794110417366,1
mmlu_00154_t1.0,"In which one of the following circumstances will the prevalence of a disease in the population increase, all else being constant?
",Medicine & Health,False,False,mmlu,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,0.8,2.3,1.3076696830622019,358.55,198.5752942840574,3.8841837197561055,0.21347279846668243,0.028209170326590538,0.4014473855495453,19.15717315673828,16,0.04623968154191971,1
mmlu_00155_t1.0,"Long was a purchasing agent for Frost, a sole proprietor. Long had express authority to place purchase orders with Frost's suppliers. Long conducted business on the Internet and had little contact with Frost. After Frost was declared incompetent in a judicial proceeding, Long placed an order with Grant Corp. on Frost's behalf. Both Long and Grant were unaware of Frost's incompetence. Will Frost or Frost's legal representative be liable to Grant?",Law & Business,False,False,mmlu,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,0.8,2.55,1.2439855304624727,548.95,164.568367252033,3.784183719757547,0.16718733310699463,0.0059921154752373695,0.3225506842136383,19.13186264038086,15,0.014664189890027046,1
mmlu_00156_t1.0,Which of the following statements is false?,Law & Business,True,False,mmlu,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,0.8,2.6,1.2,413.9,175.78023210816394,4.321928094858508,0.29098573327064514,0.018539249897003174,0.5234724283218384,20.529071807861328,20,0.0359717458486557,1
mmlu_00157_t1.0,Which of the following would increase the rate at which a gas diffuses between the alveoli of the lung and the blood within a pulmonary capillary?,Medicine & Health,True,False,mmlu,20,10,10,0,20,0.5,0.5,0.0,0.5,0.5,0.5,0.5,3.35,1.6815171720800235,401.25,232.14712468604904,3.541446071145323,0.24180293083190918,0.04311312362551689,0.4475128650665283,18.90475082397461,14,0.06746876984834671,0
mmlu_00158_t1.0,What day of a typical 28-day menstrual cycle is a woman likely to ovulate?,Medicine & Health,True,False,mmlu,20,11,9,0,20,0.55,0.45,0.0,0.45,0.45,0.45,0.44999999999999996,3.5,1.6881943016134133,310.15,164.70891748779115,3.9219280948628366,0.15883290767669678,0.0046182661317288876,0.30782943964004517,19.845197677612305,17,0.010163577273488045,0
mmlu_00159_t1.0,"A firm's inventory turnover (IT) is 5 times on a cost of goods sold (COGS) of $800,000. If the IT is improved to 8 times while the COGS remains the same, a substantial amount of funds is released from or additionally invested in inventory. In fact,",STEM,True,False,mmlu,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,0.9,2.1,0.7000000000000001,373.45,143.28589428132832,4.221928094859951,0.18193982541561127,0.006038499064743519,0.34818676114082336,21.950077056884766,19,0.013055902905762196,1
mmlu_00160_t1.0,"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",STEM,False,False,mmlu,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,267.4,157.5656688495308,3.8841837197561055,0.17008721828460693,0.014245063066482544,0.3276260495185852,24.69367027282715,16,0.02668614871799946,1
