row_id,label
C0232_q7_s01,0
C0232_q7_s02,0
C0232_q7_s03,0
C0232_q7_s04,0
C0232_q7_s05,0
C0232_q7_s06,0
C0232_q7_s07,0
C0232_q7_s08,0
C0232_q7_s09,0
C0232_q7_s10,0
C0232_q7_s11,0
C0232_q7_s12,0
C0232_q7_s13,0
C0232_q7_s14,0
C0232_q7_s15,0
C0233_q5_s01,1
C0233_q5_s02,0
C0233_q5_s03,0
C0233_q5_s04,0
C0233_q5_s05,1
C0233_q5_s06,1
C0233_q5_s07,0
C0233_q5_s08,1
C0233_q5_s09,1
C0233_q5_s10,1
C0233_q5_s11,1
C0233_q5_s12,1
C0233_q5_s13,0
C0233_q5_s14,0
C0233_q5_s15,0
C0234_q8_s01,1
C0234_q8_s02,1
C0234_q8_s03,1
C0234_q8_s04,1
C0234_q8_s05,1
C0234_q8_s06,1
C0234_q8_s07,1
C0234_q8_s08,1
C0234_q8_s09,1
C0234_q8_s10,1
C0234_q8_s11,1
C0234_q8_s12,1
C0234_q8_s13,1
C0234_q8_s14,1
C0234_q8_s15,1
C0235_q12_s01,1
C0235_q12_s02,1
C0235_q12_s03,1
C0235_q12_s04,1
C0235_q12_s05,1
C0235_q12_s06,1
C0235_q12_s07,1
C0235_q12_s08,1
C0235_q12_s09,1
C0235_q12_s10,1
C0235_q12_s11,1
C0235_q12_s12,1
C0235_q12_s13,1
C0235_q12_s14,1
C0235_q12_s15,1
C0236_q6_s01,0
C0236_q6_s02,0
C0236_q6_s03,0
C0236_q6_s04,0
C0236_q6_s05,0
C0236_q6_s06,0
C0236_q6_s07,0
C0236_q6_s08,0
C0236_q6_s09,0
C0236_q6_s10,0
C0236_q6_s11,0
C0236_q6_s12,0
C0236_q6_s13,0
C0236_q6_s14,0
C0236_q6_s15,0
C0237_q1_s01,1
C0237_q1_s02,0
C0237_q1_s03,0
C0237_q1_s04,1
C0237_q1_s05,1
C0237_q1_s06,0
C0237_q1_s07,0
C0237_q1_s08,0
C0237_q1_s09,0
C0237_q1_s10,1
C0237_q1_s11,1
C0237_q1_s12,1
C0237_q1_s13,1
C0237_q1_s14,1
C0237_q1_s15,0
C0238_q1_s01,1
C0238_q1_s02,1
C0238_q1_s03,1
C0238_q1_s04,1
C0238_q1_s05,1
C0238_q1_s06,1
C0238_q1_s07,1
C0238_q1_s08,1
C0238_q1_s09,1
C0238_q1_s10,1
C0238_q1_s11,1
C0238_q1_s12,1
C0238_q1_s13,1
C0238_q1_s14,1
C0238_q1_s15,1
C0239_q15_s01,1
C0239_q15_s02,1
C0239_q15_s03,1
C0239_q15_s04,1
C0239_q15_s05,1
C0239_q15_s06,1
C0239_q15_s07,1
C0239_q15_s08,1
C0239_q15_s09,1
C0239_q15_s10,1
C0239_q15_s11,1
C0239_q15_s12,1
C0239_q15_s13,1
C0239_q15_s14,1
C0239_q15_s15,1
C0240_q1_s01,1
C0240_q1_s02,1
C0240_q1_s03,1
C0240_q1_s04,0
C0240_q1_s05,1
C0240_q1_s06,1
C0240_q1_s07,1
C0240_q1_s08,1
C0240_q1_s09,0
C0240_q1_s10,1
C0240_q1_s11,1
C0240_q1_s12,0
C0240_q1_s13,1
C0240_q1_s14,1
C0240_q1_s15,1
C0241_q8_s01,1
C0241_q8_s02,0
C0241_q8_s03,0
C0241_q8_s04,1
C0241_q8_s05,0
C0241_q8_s06,0
C0241_q8_s07,1
C0241_q8_s08,1
C0241_q8_s09,1
C0241_q8_s10,1
C0241_q8_s11,1
C0241_q8_s12,1
C0241_q8_s13,1
C0241_q8_s14,1
C0241_q8_s15,1
C0242_q3_s01,0
C0242_q3_s02,0
C0242_q3_s03,0
C0242_q3_s04,0
C0242_q3_s05,0
C0242_q3_s06,0
C0242_q3_s07,0
C0242_q3_s08,0
C0242_q3_s09,0
C0242_q3_s10,0
C0242_q3_s11,0
C0242_q3_s12,0
C0242_q3_s13,0
C0242_q3_s14,1
C0242_q3_s15,0
C0243_q5_s01,1
C0243_q5_s02,1
C0243_q5_s03,1
C0243_q5_s04,1
C0243_q5_s05,1
C0243_q5_s06,1
C0243_q5_s07,1
C0243_q5_s08,1
C0243_q5_s09,1
C0243_q5_s10,1
C0243_q5_s11,1
C0243_q5_s12,1
C0243_q5_s13,1
C0243_q5_s14,1
C0243_q5_s15,1
C0244_q7_s01,0
C0244_q7_s02,0
C0244_q7_s03,0
C0244_q7_s04,0
C0244_q7_s05,0
C0244_q7_s06,0
C0244_q7_s07,0
C0244_q7_s08,0
C0244_q7_s09,1
C0244_q7_s10,0
C0244_q7_s11,0
C0244_q7_s12,0
C0244_q7_s13,0
C0244_q7_s14,0
C0244_q7_s15,0
C0245_q7_s01,0
C0245_q7_s02,0
C0245_q7_s03,0
C0245_q7_s04,0
C0245_q7_s05,0
C0245_q7_s06,0
C0245_q7_s07,0
C0245_q7_s08,0
C0245_q7_s09,1
C0245_q7_s10,1
C0245_q7_s11,1
C0245_q7_s12,0
C0245_q7_s13,0
C0245_q7_s14,0
C0245_q7_s15,1
C0246_q6_s01,0
C0246_q6_s02,0
C0246_q6_s03,0
C0246_q6_s04,0
C0246_q6_s05,0
C0246_q6_s06,1
C0246_q6_s07,1
C0246_q6_s08,0
C0246_q6_s09,0
C0246_q6_s10,1
C0246_q6_s11,1
C0246_q6_s12,0
C0246_q6_s13,1
C0246_q6_s14,0
C0246_q6_s15,1
C0247_q15_s01,0
C0247_q15_s02,1
C0247_q15_s03,1
C0247_q15_s04,0
C0247_q15_s05,1
C0247_q15_s06,1
C0247_q15_s07,1
C0247_q15_s08,0
C0247_q15_s09,1
C0247_q15_s10,0
C0247_q15_s11,1
C0247_q15_s12,0
C0247_q15_s13,0
C0247_q15_s14,0
C0247_q15_s15,0
C0248_q8_s01,0
C0248_q8_s02,0
C0248_q8_s03,0
C0248_q8_s04,0
C0248_q8_s05,0
C0248_q8_s06,0
C0248_q8_s07,0
C0248_q8_s08,0
C0248_q8_s09,0
C0248_q8_s10,0
C0248_q8_s11,0
C0248_q8_s12,0
C0248_q8_s13,0
C0248_q8_s14,0
C0248_q8_s15,0
C0249_q6_s01,0
C0249_q6_s02,1
C0249_q6_s03,0
C0249_q6_s04,0
C0249_q6_s05,0
C0249_q6_s06,0
C0249_q6_s07,0
C0249_q6_s08,1
C0249_q6_s09,1
C0249_q6_s10,0
C0249_q6_s11,1
C0249_q6_s12,1
C0249_q6_s13,1
C0249_q6_s14,0
C0249_q6_s15,0
C0250_q2_s01,1
C0250_q2_s02,1
C0250_q2_s03,1
C0250_q2_s04,1
C0250_q2_s05,1
C0250_q2_s06,1
C0250_q2_s07,1
C0250_q2_s08,1
C0250_q2_s09,1
C0250_q2_s10,1
C0250_q2_s11,1
C0250_q2_s12,1
C0250_q2_s13,1
C0250_q2_s14,1
C0250_q2_s15,1
C0251_q5_s01,1
C0251_q5_s02,1
C0251_q5_s03,1
C0251_q5_s04,1
C0251_q5_s05,1
C0251_q5_s06,1
C0251_q5_s07,1
C0251_q5_s08,1
C0251_q5_s09,1
C0251_q5_s10,1
C0251_q5_s11,1
C0251_q5_s12,1
C0251_q5_s13,1
C0251_q5_s14,1
C0251_q5_s15,1
C0252_q4_s01,0
C0252_q4_s02,0
C0252_q4_s03,0
C0252_q4_s04,0
C0252_q4_s05,0
C0252_q4_s06,0
C0252_q4_s07,0
C0252_q4_s08,0
C0252_q4_s09,0
C0252_q4_s10,0
C0252_q4_s11,0
C0252_q4_s12,0
C0252_q4_s13,1
C0252_q4_s14,0
C0252_q4_s15,0
C0253_q7_s01,1
C0253_q7_s02,0
C0253_q7_s03,0
C0253_q7_s04,1
C0253_q7_s05,1
C0253_q7_s06,1
C0253_q7_s07,0
C0253_q7_s08,0
C0253_q7_s09,0
C0253_q7_s10,0
C0253_q7_s11,0
C0253_q7_s12,0
C0253_q7_s13,0
C0253_q7_s14,1
C0253_q7_s15,1
C0254_q14_s01,0
C0254_q14_s02,0
C0254_q14_s03,0
C0254_q14_s04,0
C0254_q14_s05,1
C0254_q14_s06,0
C0254_q14_s07,1
C0254_q14_s08,1
C0254_q14_s09,0
C0254_q14_s10,0
C0254_q14_s11,0
C0254_q14_s12,0
C0254_q14_s13,1
C0254_q14_s14,0
C0254_q14_s15,0
C0255_q4_s01,1
C0255_q4_s02,1
C0255_q4_s03,1
C0255_q4_s04,1
C0255_q4_s05,1
C0255_q4_s06,1
C0255_q4_s07,1
C0255_q4_s08,1
C0255_q4_s09,1
C0255_q4_s10,1
C0255_q4_s11,1
C0255_q4_s12,1
C0255_q4_s13,1
C0255_q4_s14,1
C0255_q4_s15,1
C0256_q11_s01,0
C0256_q11_s02,0
C0256_q11_s03,0
C0256_q11_s04,0
C0256_q11_s05,0
C0256_q11_s06,0
C0256_q11_s07,0
C0256_q11_s08,0
C0256_q11_s09,0
C0256_q11_s10,0
C0256_q11_s11,0
C0256_q11_s12,0
C0256_q11_s13,0
C0256_q11_s14,0
C0256_q11_s15,0
C0257_q7_s01,1
C0257_q7_s02,1
C0257_q7_s03,1
C0257_q7_s04,0
C0257_q7_s05,1
C0257_q7_s06,1
C0257_q7_s07,1
C0257_q7_s08,1
C0257_q7_s09,0
C0257_q7_s10,1
C0257_q7_s11,0
C0257_q7_s12,1
C0257_q7_s13,0
C0257_q7_s14,0
C0257_q7_s15,1
C0258_q5_s01,0
C0258_q5_s02,0
C0258_q5_s03,0
C0258_q5_s04,0
C0258_q5_s05,0
C0258_q5_s06,0
C0258_q5_s07,0
C0258_q5_s08,0
C0258_q5_s09,0
C0258_q5_s10,0
C0258_q5_s11,0
C0258_q5_s12,0
C0258_q5_s13,0
C0258_q5_s14,0
C0258_q5_s15,0
C0259_q9_s01,1
C0259_q9_s02,1
C0259_q9_s03,1
C0259_q9_s04,1
C0259_q9_s05,1
C0259_q9_s06,1
C0259_q9_s07,1
C0259_q9_s08,1
C0259_q9_s09,1
C0259_q9_s10,1
C0259_q9_s11,1
C0259_q9_s12,1
C0259_q9_s13,1
C0259_q9_s14,1
C0259_q9_s15,1
C0260_q10_s01,0
C0260_q10_s02,0
C0260_q10_s03,0
C0260_q10_s04,0
C0260_q10_s05,0
C0260_q10_s06,0
C0260_q10_s07,0
C0260_q10_s08,0
C0260_q10_s09,0
C0260_q10_s10,0
C0260_q10_s11,0
C0260_q10_s12,0
C0260_q10_s13,0
C0260_q10_s14,0
C0260_q10_s15,0
C0261_q7_s01,1
C0261_q7_s02,1
C0261_q7_s03,0
C0261_q7_s04,1
C0261_q7_s05,1
C0261_q7_s06,1
C0261_q7_s07,1
C0261_q7_s08,0
C0261_q7_s09,1
C0261_q7_s10,1
C0261_q7_s11,1
C0261_q7_s12,1
C0261_q7_s13,1
C0261_q7_s14,1
C0261_q7_s15,0
C0262_q9_s01,0
C0262_q9_s02,1
C0262_q9_s03,0
C0262_q9_s04,1
C0262_q9_s05,0
C0262_q9_s06,0
C0262_q9_s07,1
C0262_q9_s08,1
C0262_q9_s09,1
C0262_q9_s10,1
C0262_q9_s11,0
C0262_q9_s12,1
C0262_q9_s13,0
C0262_q9_s14,1
C0262_q9_s15,0
C0263_q9_s01,1
C0263_q9_s02,1
C0263_q9_s03,1
C0263_q9_s04,1
C0263_q9_s05,1
C0263_q9_s06,1
C0263_q9_s07,1
C0263_q9_s08,1
C0263_q9_s09,1
C0263_q9_s10,1
C0263_q9_s11,1
C0263_q9_s12,1
C0263_q9_s13,1
C0263_q9_s14,1
C0263_q9_s15,1
C0264_q2_s01,0
C0264_q2_s02,0
C0264_q2_s03,0
C0264_q2_s04,0
C0264_q2_s05,0
C0264_q2_s06,0
C0264_q2_s07,0
C0264_q2_s08,0
C0264_q2_s09,0
C0264_q2_s10,0
C0264_q2_s11,0
C0264_q2_s12,0
C0264_q2_s13,0
C0264_q2_s14,0
C0264_q2_s15,0
C0265_q12_s01,0
C0265_q12_s02,0
C0265_q12_s03,0
C0265_q12_s04,0
C0265_q12_s05,0
C0265_q12_s06,0
C0265_q12_s07,0
C0265_q12_s08,0
C0265_q12_s09,0
C0265_q12_s10,0
C0265_q12_s11,0
C0265_q12_s12,0
C0265_q12_s13,0
C0265_q12_s14,0
C0265_q12_s15,0
C0266_q11_s01,1
C0266_q11_s02,1
C0266_q11_s03,1
C0266_q11_s04,1
C0266_q11_s05,1
C0266_q11_s06,1
C0266_q11_s07,1
C0266_q11_s08,1
C0266_q11_s09,1
C0266_q11_s10,1
C0266_q11_s11,1
C0266_q11_s12,1
C0266_q11_s13,1
C0266_q11_s14,1
C0266_q11_s15,1
C0267_q15_s01,0
C0267_q15_s02,0
C0267_q15_s03,1
C0267_q15_s04,0
C0267_q15_s05,1
C0267_q15_s06,0
C0267_q15_s07,0
C0267_q15_s08,0
C0267_q15_s09,0
C0267_q15_s10,1
C0267_q15_s11,0
C0267_q15_s12,0
C0267_q15_s13,0
C0267_q15_s14,1
C0267_q15_s15,0
C0268_q7_s01,0
C0268_q7_s02,0
C0268_q7_s03,0
C0268_q7_s04,0
C0268_q7_s05,0
C0268_q7_s06,0
C0268_q7_s07,0
C0268_q7_s08,0
C0268_q7_s09,0
C0268_q7_s10,0
C0268_q7_s11,1
C0268_q7_s12,0
C0268_q7_s13,0
C0268_q7_s14,0
C0268_q7_s15,0
C0269_q3_s01,1
C0269_q3_s02,1
C0269_q3_s03,1
C0269_q3_s04,1
C0269_q3_s05,1
C0269_q3_s06,1
C0269_q3_s07,1
C0269_q3_s08,1
C0269_q3_s09,0
C0269_q3_s10,1
C0269_q3_s11,1
C0269_q3_s12,1
C0269_q3_s13,0
C0269_q3_s14,1
C0269_q3_s15,1
C0270_q5_s01,1
C0270_q5_s02,1
C0270_q5_s03,1
C0270_q5_s04,1
C0270_q5_s05,1
C0270_q5_s06,1
C0270_q5_s07,1
C0270_q5_s08,1
C0270_q5_s09,1
C0270_q5_s10,1
C0270_q5_s11,1
C0270_q5_s12,1
C0270_q5_s13,1
C0270_q5_s14,1
C0270_q5_s15,1
C0271_q10_s01,1
C0271_q10_s02,1
C0271_q10_s03,1
C0271_q10_s04,1
C0271_q10_s05,1
C0271_q10_s06,1
C0271_q10_s07,1
C0271_q10_s08,1
C0271_q10_s09,1
C0271_q10_s10,1
C0271_q10_s11,1
C0271_q10_s12,1
C0271_q10_s13,1
C0271_q10_s14,1
C0271_q10_s15,1
C0272_q11_s01,1
C0272_q11_s02,1
C0272_q11_s03,1
C0272_q11_s04,1
C0272_q11_s05,1
C0272_q11_s06,1
C0272_q11_s07,1
C0272_q11_s08,1
C0272_q11_s09,1
C0272_q11_s10,1
C0272_q11_s11,1
C0272_q11_s12,1
C0272_q11_s13,1
C0272_q11_s14,1
C0272_q11_s15,1
C0273_q12_s01,1
C0273_q12_s02,1
C0273_q12_s03,0
C0273_q12_s04,0
C0273_q12_s05,1
C0273_q12_s06,0
C0273_q12_s07,1
C0273_q12_s08,0
C0273_q12_s09,1
C0273_q12_s10,1
C0273_q12_s11,0
C0273_q12_s12,1
C0273_q12_s13,1
C0273_q12_s14,1
C0273_q12_s15,1
C0274_q12_s01,1
C0274_q12_s02,1
C0274_q12_s03,1
C0274_q12_s04,1
C0274_q12_s05,1
C0274_q12_s06,1
C0274_q12_s07,1
C0274_q12_s08,1
C0274_q12_s09,1
C0274_q12_s10,1
C0274_q12_s11,1
C0274_q12_s12,1
C0274_q12_s13,1
C0274_q12_s14,1
C0274_q12_s15,1
C0275_q7_s01,0
C0275_q7_s02,0
C0275_q7_s03,0
C0275_q7_s04,0
C0275_q7_s05,0
C0275_q7_s06,0
C0275_q7_s07,1
C0275_q7_s08,0
C0275_q7_s09,0
C0275_q7_s10,0
C0275_q7_s11,0
C0275_q7_s12,0
C0275_q7_s13,1
C0275_q7_s14,0
C0275_q7_s15,0
C0276_q4_s01,1
C0276_q4_s02,1
C0276_q4_s03,1
C0276_q4_s04,0
C0276_q4_s05,1
C0276_q4_s06,1
C0276_q4_s07,1
C0276_q4_s08,1
C0276_q4_s09,1
C0276_q4_s10,1
C0276_q4_s11,1
C0276_q4_s12,1
C0276_q4_s13,1
C0276_q4_s14,1
C0276_q4_s15,1
C0277_q10_s01,1
C0277_q10_s02,1
C0277_q10_s03,1
C0277_q10_s04,1
C0277_q10_s05,1
C0277_q10_s06,1
C0277_q10_s07,1
C0277_q10_s08,1
C0277_q10_s09,1
C0277_q10_s10,1
C0277_q10_s11,1
C0277_q10_s12,1
C0277_q10_s13,1
C0277_q10_s14,1
C0277_q10_s15,1
C0278_q10_s01,0
C0278_q10_s02,0
C0278_q10_s03,0
C0278_q10_s04,1
C0278_q10_s05,1
C0278_q10_s06,0
C0278_q10_s07,1
C0278_q10_s08,0
C0278_q10_s09,0
C0278_q10_s10,1
C0278_q10_s11,1
C0278_q10_s12,0
C0278_q10_s13,0
C0278_q10_s14,1
C0278_q10_s15,0
C0279_q3_s01,0
C0279_q3_s02,1
C0279_q3_s03,0
C0279_q3_s04,0
C0279_q3_s05,1
C0279_q3_s06,0
C0279_q3_s07,0
C0279_q3_s08,1
C0279_q3_s09,1
C0279_q3_s10,0
C0279_q3_s11,0
C0279_q3_s12,0
C0279_q3_s13,0
C0279_q3_s14,1
C0279_q3_s15,0
C0280_q7_s01,0
C0280_q7_s02,0
C0280_q7_s03,0
C0280_q7_s04,0
C0280_q7_s05,1
C0280_q7_s06,0
C0280_q7_s07,0
C0280_q7_s08,0
C0280_q7_s09,0
C0280_q7_s10,0
C0280_q7_s11,0
C0280_q7_s12,0
C0280_q7_s13,0
C0280_q7_s14,0
C0280_q7_s15,0
C0281_q1_s01,1
C0281_q1_s02,1
C0281_q1_s03,1
C0281_q1_s04,1
C0281_q1_s05,1
C0281_q1_s06,1
C0281_q1_s07,1
C0281_q1_s08,1
C0281_q1_s09,1
C0281_q1_s10,1
C0281_q1_s11,1
C0281_q1_s12,1
C0281_q1_s13,1
C0281_q1_s14,1
C0281_q1_s15,1
C0282_q9_s01,1
C0282_q9_s02,1
C0282_q9_s03,1
C0282_q9_s04,1
C0282_q9_s05,1
C0282_q9_s06,1
C0282_q9_s07,1
C0282_q9_s08,1
C0282_q9_s09,1
C0282_q9_s10,1
C0282_q9_s11,1
C0282_q9_s12,1
C0282_q9_s13,1
C0282_q9_s14,1
C0282_q9_s15,1
C0283_q14_s01,0
C0283_q14_s02,0
C0283_q14_s03,0
C0283_q14_s04,0
C0283_q14_s05,0
C0283_q14_s06,0
C0283_q14_s07,0
C0283_q14_s08,0
C0283_q14_s09,0
C0283_q14_s10,0
C0283_q14_s11,0
C0283_q14_s12,0
C0283_q14_s13,0
C0283_q14_s14,0
C0283_q14_s15,0
C0284_q7_s01,1
C0284_q7_s02,1
C0284_q7_s03,1
C0284_q7_s04,0
C0284_q7_s05,0
C0284_q7_s06,0
C0284_q7_s07,1
C0284_q7_s08,1
C0284_q7_s09,1
C0284_q7_s10,0
C0284_q7_s11,1
C0284_q7_s12,1
C0284_q7_s13,1
C0284_q7_s14,1
C0284_q7_s15,1
C0285_q3_s01,0
C0285_q3_s02,0
C0285_q3_s03,0
C0285_q3_s04,0
C0285_q3_s05,0
C0285_q3_s06,0
C0285_q3_s07,0
C0285_q3_s08,0
C0285_q3_s09,0
C0285_q3_s10,0
C0285_q3_s11,0
C0285_q3_s12,0
C0285_q3_s13,0
C0285_q3_s14,0
C0285_q3_s15,0
C0286_q14_s01,0
C0286_q14_s02,0
C0286_q14_s03,0
C0286_q14_s04,0
C0286_q14_s05,0
C0286_q14_s06,0
C0286_q14_s07,0
C0286_q14_s08,0
C0286_q14_s09,0
C0286_q14_s10,0
C0286_q14_s11,0
C0286_q14_s12,0
C0286_q14_s13,0
C0286_q14_s14,0
C0286_q14_s15,0
C0287_q4_s01,1
C0287_q4_s02,1
C0287_q4_s03,1
C0287_q4_s04,1
C0287_q4_s05,1
C0287_q4_s06,1
C0287_q4_s07,1
C0287_q4_s08,1
C0287_q4_s09,1
C0287_q4_s10,1
C0287_q4_s11,1
C0287_q4_s12,1
C0287_q4_s13,1
C0287_q4_s14,1
C0287_q4_s15,1
C0288_q4_s01,1
C0288_q4_s02,1
C0288_q4_s03,0
C0288_q4_s04,1
C0288_q4_s05,0
C0288_q4_s06,1
C0288_q4_s07,1
C0288_q4_s08,1
C0288_q4_s09,0
C0288_q4_s10,1
C0288_q4_s11,1
C0288_q4_s12,1
C0288_q4_s13,1
C0288_q4_s14,1
C0288_q4_s15,1
C0289_q12_s01,1
C0289_q12_s02,1
C0289_q12_s03,1
C0289_q12_s04,1
C0289_q12_s05,1
C0289_q12_s06,1
C0289_q12_s07,1
C0289_q12_s08,1
C0289_q12_s09,1
C0289_q12_s10,1
C0289_q12_s11,1
C0289_q12_s12,1
C0289_q12_s13,1
C0289_q12_s14,1
C0289_q12_s15,1
C0290_q7_s01,0
C0290_q7_s02,0
C0290_q7_s03,0
C0290_q7_s04,0
C0290_q7_s05,0
C0290_q7_s06,0
C0290_q7_s07,1
C0290_q7_s08,0
C0290_q7_s09,0
C0290_q7_s10,0
C0290_q7_s11,0
C0290_q7_s12,0
C0290_q7_s13,0
C0290_q7_s14,0
C0290_q7_s15,0
C0291_q4_s01,0
C0291_q4_s02,0
C0291_q4_s03,0
C0291_q4_s04,1
C0291_q4_s05,1
C0291_q4_s06,1
C0291_q4_s07,1
C0291_q4_s08,0
C0291_q4_s09,0
C0291_q4_s10,0
C0291_q4_s11,0
C0291_q4_s12,1
C0291_q4_s13,0
C0291_q4_s14,1
C0291_q4_s15,0
C0292_q3_s01,1
C0292_q3_s02,1
C0292_q3_s03,1
C0292_q3_s04,1
C0292_q3_s05,1
C0292_q3_s06,1
C0292_q3_s07,1
C0292_q3_s08,1
C0292_q3_s09,1
C0292_q3_s10,1
C0292_q3_s11,1
C0292_q3_s12,1
C0292_q3_s13,1
C0292_q3_s14,0
C0292_q3_s15,1
C0293_q5_s01,1
C0293_q5_s02,1
C0293_q5_s03,1
C0293_q5_s04,1
C0293_q5_s05,0
C0293_q5_s06,1
C0293_q5_s07,1
C0293_q5_s08,1
C0293_q5_s09,1
C0293_q5_s10,1
C0293_q5_s11,1
C0293_q5_s12,1
C0293_q5_s13,1
C0293_q5_s14,1
C0293_q5_s15,1
C0294_q4_s01,1
C0294_q4_s02,1
C0294_q4_s03,1
C0294_q4_s04,1
C0294_q4_s05,1
C0294_q4_s06,1
C0294_q4_s07,1
C0294_q4_s08,0
C0294_q4_s09,1
C0294_q4_s10,1
C0294_q4_s11,1
C0294_q4_s12,0
C0294_q4_s13,1
C0294_q4_s14,1
C0294_q4_s15,1
C0295_q11_s01,1
C0295_q11_s02,1
C0295_q11_s03,0
C0295_q11_s04,1
C0295_q11_s05,0
C0295_q11_s06,1
C0295_q11_s07,1
C0295_q11_s08,1
C0295_q11_s09,1
C0295_q11_s10,1
C0295_q11_s11,1
C0295_q11_s12,1
C0295_q11_s13,1
C0295_q11_s14,1
C0295_q11_s15,1
C0296_q14_s01,0
C0296_q14_s02,0
C0296_q14_s03,0
C0296_q14_s04,0
C0296_q14_s05,0
C0296_q14_s06,0
C0296_q14_s07,0
C0296_q14_s08,0
C0296_q14_s09,0
C0296_q14_s10,0
C0296_q14_s11,0
C0296_q14_s12,0
C0296_q14_s13,0
C0296_q14_s14,0
C0296_q14_s15,0
C0297_q14_s01,1
C0297_q14_s02,1
C0297_q14_s03,1
C0297_q14_s04,1
C0297_q14_s05,1
C0297_q14_s06,1
C0297_q14_s07,1
C0297_q14_s08,1
C0297_q14_s09,1
C0297_q14_s10,1
C0297_q14_s11,1
C0297_q14_s12,1
C0297_q14_s13,1
C0297_q14_s14,1
C0297_q14_s15,1
C0298_q11_s01,1
C0298_q11_s02,1
C0298_q11_s03,1
C0298_q11_s04,0
C0298_q11_s05,1
C0298_q11_s06,1
C0298_q11_s07,0
C0298_q11_s08,1
C0298_q11_s09,1
C0298_q11_s10,1
C0298_q11_s11,1
C0298_q11_s12,1
C0298_q11_s13,1
C0298_q11_s14,1
C0298_q11_s15,1
C0299_q14_s01,1
C0299_q14_s02,1
C0299_q14_s03,0
C0299_q14_s04,1
C0299_q14_s05,0
C0299_q14_s06,0
C0299_q14_s07,1
C0299_q14_s08,1
C0299_q14_s09,0
C0299_q14_s10,0
C0299_q14_s11,1
C0299_q14_s12,1
C0299_q14_s13,0
C0299_q14_s14,0
C0299_q14_s15,0
C0300_q10_s01,1
C0300_q10_s02,1
C0300_q10_s03,0
C0300_q10_s04,1
C0300_q10_s05,1
C0300_q10_s06,1
C0300_q10_s07,1
C0300_q10_s08,0
C0300_q10_s09,0
C0300_q10_s10,1
C0300_q10_s11,1
C0300_q10_s12,1
C0300_q10_s13,0
C0300_q10_s14,1
C0300_q10_s15,1
C0301_q11_s01,0
C0301_q11_s02,1
C0301_q11_s03,0
C0301_q11_s04,1
C0301_q11_s05,1
C0301_q11_s06,1
C0301_q11_s07,0
C0301_q11_s08,1
C0301_q11_s09,1
C0301_q11_s10,1
C0301_q11_s11,1
C0301_q11_s12,1
C0301_q11_s13,1
C0301_q11_s14,1
C0301_q11_s15,1
C0302_q11_s01,1
C0302_q11_s02,1
C0302_q11_s03,1
C0302_q11_s04,1
C0302_q11_s05,1
C0302_q11_s06,1
C0302_q11_s07,1
C0302_q11_s08,1
C0302_q11_s09,1
C0302_q11_s10,1
C0302_q11_s11,1
C0302_q11_s12,0
C0302_q11_s13,1
C0302_q11_s14,1
C0302_q11_s15,1
C0303_q6_s01,1
C0303_q6_s02,1
C0303_q6_s03,1
C0303_q6_s04,1
C0303_q6_s05,1
C0303_q6_s06,1
C0303_q6_s07,1
C0303_q6_s08,1
C0303_q6_s09,1
C0303_q6_s10,1
C0303_q6_s11,1
C0303_q6_s12,1
C0303_q6_s13,1
C0303_q6_s14,1
C0303_q6_s15,1
C0304_q4_s01,0
C0304_q4_s02,1
C0304_q4_s03,0
C0304_q4_s04,1
C0304_q4_s05,1
C0304_q4_s06,0
C0304_q4_s07,1
C0304_q4_s08,1
C0304_q4_s09,0
C0304_q4_s10,1
C0304_q4_s11,0
C0304_q4_s12,1
C0304_q4_s13,1
C0304_q4_s14,1
C0304_q4_s15,0
C0305_q10_s01,0
C0305_q10_s02,1
C0305_q10_s03,0
C0305_q10_s04,0
C0305_q10_s05,0
C0305_q10_s06,0
C0305_q10_s07,0
C0305_q10_s08,1
C0305_q10_s09,0
C0305_q10_s10,0
C0305_q10_s11,0
C0305_q10_s12,1
C0305_q10_s13,0
C0305_q10_s14,0
C0305_q10_s15,0
C0306_q12_s01,0
C0306_q12_s02,0
C0306_q12_s03,0
C0306_q12_s04,0
C0306_q12_s05,0
C0306_q12_s06,1
C0306_q12_s07,0
C0306_q12_s08,0
C0306_q12_s09,1
C0306_q12_s10,0
C0306_q12_s11,0
C0306_q12_s12,0
C0306_q12_s13,0
C0306_q12_s14,1
C0306_q12_s15,0
C0307_q3_s01,1
C0307_q3_s02,1
C0307_q3_s03,1
C0307_q3_s04,1
C0307_q3_s05,1
C0307_q3_s06,1
C0307_q3_s07,1
C0307_q3_s08,1
C0307_q3_s09,1
C0307_q3_s10,1
C0307_q3_s11,1
C0307_q3_s12,1
C0307_q3_s13,1
C0307_q3_s14,1
C0307_q3_s15,1
C0308_q7_s01,1
C0308_q7_s02,1
C0308_q7_s03,0
C0308_q7_s04,1
C0308_q7_s05,0
C0308_q7_s06,0
C0308_q7_s07,1
C0308_q7_s08,1
C0308_q7_s09,1
C0308_q7_s10,0
C0308_q7_s11,0
C0308_q7_s12,0
C0308_q7_s13,1
C0308_q7_s14,0
C0308_q7_s15,1
C0309_q10_s01,1
C0309_q10_s02,1
C0309_q10_s03,0
C0309_q10_s04,1
C0309_q10_s05,0
C0309_q10_s06,1
C0309_q10_s07,1
C0309_q10_s08,1
C0309_q10_s09,1
C0309_q10_s10,1
C0309_q10_s11,0
